hum,weathersit,holiday,season,atemp,temp,hr,week,cnt
0.88,2,0,1,0.45,0.46,23,6,39
0.82,1,0,4,0.39,0.38,6,3,178
0.81,2,0,1,0.24,0.26,8,6,44
0.28,1,0,1,0.41,0.4,14,2,134
0.36,1,0,2,0.62,0.66,21,3,172
0.59,2,0,1,0.14,0.16,9,1,112
0.89,1,0,3,0.58,0.64,20,0,211
0.62,1,0,4,0.39,0.38,23,6,93
0.88,1,0,3,0.55,0.6,7,6,52
0.29,1,0,1,0.3,0.34,16,6,145
0.5,2,0,1,0.12,0.12,5,4,6
0.75,2,0,1,0.24,0.24,8,0,62
0.68,2,0,3,0.52,0.54,9,1,215
0.61,1,0,4,0.35,0.34,20,3,136
0.6,2,0,1,0.21,0.24,9,5,191
0.94,1,0,2,0.5,0.52,0,4,29
0.76,1,0,2,0.36,0.34,4,4,9
0.64,1,0,1,0.27,0.22,21,2,48
1.0,3,0,4,0.47,0.48,6,3,18
0.51,1,0,3,0.67,0.72,11,4,192
0.4,1,0,1,0.39,0.38,0,0,91
0.45,2,0,2,0.67,0.74,15,2,234
0.47,1,0,1,0.18,0.2,8,5,217
0.76,1,0,4,0.36,0.34,1,5,14
0.76,1,0,4,0.36,0.36,0,4,31
0.73,2,0,3,0.61,0.64,9,4,209
0.93,2,0,1,0.15,0.16,8,6,25
0.65,2,0,1,0.24,0.24,22,5,46
0.83,3,0,2,0.56,0.6,19,0,194
0.6,1,0,4,0.23,0.24,10,0,129
0.93,1,0,1,0.15,0.12,6,3,16
0.52,1,0,1,0.32,0.3,21,4,177
0.56,2,0,4,0.27,0.28,2,6,58
0.37,1,0,3,0.65,0.74,13,3,221
0.75,1,0,4,0.32,0.28,3,0,41
0.49,1,0,1,0.3,0.32,23,4,61
0.4,1,0,2,0.62,0.6,23,3,93
0.61,2,0,3,0.64,0.68,3,5,9
0.66,2,0,4,0.39,0.38,11,1,197
0.21,1,0,1,0.3,0.32,13,2,82
0.83,1,0,2,0.56,0.6,4,3,10
0.32,1,0,1,0.18,0.2,14,0,188
0.69,2,0,3,0.61,0.62,11,1,252
0.88,1,0,3,0.55,0.6,0,6,128
0.7,1,0,4,0.32,0.3,4,5,7
0.52,1,0,1,0.29,0.3,9,2,261
0.67,1,0,4,0.45,0.46,12,1,179
0.5,2,0,4,0.41,0.4,14,4,185
0.53,2,0,2,0.62,0.64,15,4,217
0.77,2,0,4,0.52,0.54,0,5,71
0.74,1,0,2,0.67,0.7,10,4,143
0.83,1,0,3,0.58,0.62,0,5,51
0.88,2,0,4,0.53,0.56,16,3,55
0.77,2,0,2,0.47,0.48,15,2,78
0.83,1,0,3,0.61,0.66,2,2,8
0.93,2,0,2,0.29,0.3,6,6,13
0.7,1,0,1,0.26,0.24,6,5,32
0.94,2,0,4,0.55,0.62,1,3,19
0.83,1,0,3,0.61,0.66,4,2,8
0.84,2,0,3,0.67,0.7,9,6,156
0.66,1,0,2,0.41,0.4,3,0,25
0.54,1,0,3,0.65,0.7,23,0,78
0.59,1,0,4,0.21,0.2,6,0,3
0.61,1,0,4,0.32,0.3,19,6,175
1.0,3,0,1,0.42,0.42,16,1,42
0.77,1,0,4,0.44,0.44,5,2,50
0.75,1,0,4,0.32,0.3,1,4,30
0.82,1,0,1,0.39,0.38,22,4,142
0.36,1,0,1,0.29,0.32,14,1,77
0.57,1,0,1,0.08,0.04,0,0,22
0.81,1,0,4,0.36,0.36,21,0,72
0.49,1,0,1,0.3,0.32,10,3,76
0.88,2,0,2,0.56,0.62,23,3,78
0.7,1,0,1,0.3,0.32,13,0,79
0.69,1,0,2,0.62,0.66,16,2,277
0.86,2,0,1,0.26,0.2,13,2,52
0.65,2,0,1,0.26,0.26,12,0,248
0.45,1,0,4,0.48,0.5,15,5,235
0.44,1,0,2,0.76,0.84,12,5,207
0.75,1,0,1,0.29,0.24,3,6,18
0.65,2,0,2,0.61,0.64,10,3,198
0.6,1,0,1,0.24,0.22,4,5,3
0.83,1,0,2,0.58,0.62,14,4,142
0.77,2,0,2,0.48,0.5,9,4,212
0.73,2,0,3,0.53,0.56,0,0,124
0.83,2,0,4,0.55,0.58,20,2,234
0.5,1,0,3,0.62,0.66,2,4,13
0.7,1,0,3,0.65,0.7,22,1,137
0.82,1,0,4,0.42,0.42,22,1,144
0.86,1,0,4,0.18,0.16,6,1,68
0.36,1,1,1,0.27,0.3,13,1,176
1.0,2,0,2,0.41,0.4,0,3,15
0.41,2,0,4,0.26,0.26,12,0,202
0.94,2,0,4,0.55,0.62,23,2,98
0.83,2,0,2,0.58,0.62,2,5,23
0.56,1,0,1,0.27,0.28,3,0,12
0.63,1,0,4,0.47,0.48,1,4,22
0.6,1,0,2,0.55,0.58,1,4,17
1.0,2,0,1,0.27,0.3,7,6,15
0.94,1,0,2,0.53,0.56,12,3,54
0.41,2,0,1,0.32,0.28,2,2,3
0.69,1,0,2,0.61,0.64,0,4,61
0.6,1,0,1,0.26,0.26,7,2,279
0.83,1,0,3,0.64,0.68,21,6,164
0.75,1,0,4,0.3,0.26,0,3,22
0.78,1,0,3,0.61,0.66,5,1,50
0.43,2,0,2,0.73,0.8,14,2,146
0.82,3,0,2,0.39,0.38,18,3,238
0.65,1,0,1,0.26,0.24,8,0,23
0.94,3,0,4,0.55,0.62,9,3,155
0.78,1,0,2,0.58,0.6,15,3,167
0.73,1,0,2,0.59,0.6,14,4,257
0.59,1,0,1,0.2,0.2,4,1,2
0.65,1,0,3,0.65,0.7,0,1,35
0.46,1,0,3,0.73,0.8,16,4,245
0.79,1,0,3,0.67,0.7,4,5,8
0.54,1,0,3,0.67,0.72,2,3,11
0.7,1,0,4,0.65,0.7,16,3,280
0.94,3,0,2,0.52,0.54,19,6,248
0.62,3,0,4,0.39,0.38,12,4,221
0.88,1,0,2,0.56,0.62,5,0,10
0.46,1,0,2,0.76,0.82,11,5,153
0.77,2,0,2,0.44,0.44,23,6,35
0.6,1,0,1,0.3,0.26,21,0,27
0.94,2,0,2,0.56,0.64,3,2,4
0.77,1,0,3,0.52,0.54,1,4,28
0.94,3,0,4,0.42,0.42,19,0,54
0.81,2,0,4,0.29,0.3,20,2,81
0.53,2,0,1,0.32,0.34,21,0,49
0.47,1,0,1,0.23,0.22,20,3,89
0.72,1,0,2,0.45,0.46,2,0,56
0.71,2,0,1,0.32,0.34,19,2,152
0.69,1,0,3,0.61,0.64,9,3,244
0.77,1,0,3,0.44,0.44,6,0,12
0.88,1,0,2,0.52,0.54,0,0,131
0.69,1,0,4,0.23,0.22,6,2,149
0.47,1,0,2,0.41,0.4,6,1,123
0.74,3,0,2,0.62,0.66,23,2,66
0.7,2,0,3,0.7,0.74,10,2,250
0.7,2,0,1,0.3,0.3,0,4,23
0.26,1,0,1,0.26,0.3,22,3,48
0.45,1,0,1,0.08,0.06,3,3,2
0.83,1,0,3,0.58,0.64,23,3,140
0.87,1,0,1,0.33,0.32,21,2,63
0.59,1,0,1,0.12,0.14,6,2,85
0.81,3,0,2,0.29,0.3,4,1,3
0.93,2,0,1,0.33,0.32,3,5,2
0.87,1,0,4,0.35,0.34,4,1,8
0.5,2,0,1,0.36,0.36,22,2,77
0.7,1,0,4,0.29,0.26,22,4,151
0.94,3,0,1,0.45,0.46,13,1,32
0.88,1,0,4,0.42,0.42,5,6,8
0.69,1,0,4,0.23,0.22,5,3,39
0.73,1,0,2,0.61,0.64,11,3,197
0.5,1,0,4,0.41,0.4,11,3,241
0.55,1,0,1,0.2,0.2,3,4,2
0.49,2,0,1,0.3,0.3,13,5,222
0.88,1,0,2,0.45,0.46,4,4,6
0.7,1,0,3,0.7,0.74,0,0,153
0.69,1,0,3,0.59,0.6,0,3,32
0.65,1,0,3,0.61,0.64,23,6,235
0.93,3,0,1,0.23,0.16,19,2,51
0.83,1,0,4,0.5,0.52,23,5,178
0.57,1,0,2,0.33,0.34,8,0,62
0.73,1,0,3,0.59,0.62,5,2,30
0.87,3,0,4,0.3,0.34,2,0,30
0.82,1,0,3,0.45,0.46,23,6,136
0.87,1,0,4,0.32,0.3,6,0,19
0.5,1,0,1,0.17,0.14,9,6,81
0.77,1,0,3,0.44,0.44,5,0,6
0.67,1,0,4,0.42,0.42,4,6,6
0.94,2,0,4,0.45,0.46,7,1,246
0.87,2,0,1,0.24,0.24,0,0,61
0.37,2,0,1,0.21,0.2,16,5,174
0.64,2,0,4,0.55,0.58,1,1,29
0.3,1,0,1,0.2,0.24,1,4,1
0.36,1,0,1,0.45,0.46,11,6,196
0.87,3,0,1,0.23,0.26,16,3,13
0.44,1,0,2,0.47,0.48,10,6,279
0.55,1,0,3,0.76,0.8,14,4,167
0.47,1,0,2,0.45,0.46,10,2,181
0.88,1,0,2,0.55,0.6,9,1,167
0.35,1,0,3,0.82,0.9,11,4,244
0.81,2,0,2,0.35,0.36,14,6,212
0.67,2,0,4,0.42,0.42,5,0,4
0.7,2,0,1,0.29,0.24,6,3,98
0.49,1,0,1,0.3,0.34,15,2,160
0.67,2,0,2,0.47,0.48,6,2,65
0.54,1,0,1,0.39,0.38,2,1,9
0.52,2,0,4,0.26,0.28,4,3,9
0.84,1,0,3,0.67,0.7,0,6,145
0.63,2,0,4,0.48,0.5,4,0,20
0.83,1,0,4,0.5,0.52,0,2,22
0.93,3,0,4,0.21,0.22,15,6,41
0.75,1,0,4,0.32,0.28,0,0,75
0.71,2,0,1,0.33,0.34,22,2,100
0.25,1,0,1,0.35,0.34,15,3,72
0.42,1,0,2,0.3,0.34,3,3,5
0.73,1,0,3,0.59,0.6,6,3,181
0.51,2,0,1,0.2,0.18,9,2,130
0.46,2,0,2,0.62,0.6,13,3,251
0.38,1,0,1,0.23,0.26,18,3,169
0.88,3,0,4,0.52,0.54,13,3,101
0.74,1,0,3,0.7,0.72,14,5,148
0.55,1,1,2,0.5,0.52,12,5,200
0.83,2,0,3,0.56,0.6,16,2,264
0.64,2,0,4,0.61,0.6,0,4,76
0.82,2,0,2,0.41,0.4,7,6,21
0.52,1,0,3,0.7,0.76,10,2,139
0.66,1,0,4,0.35,0.34,8,0,79
0.49,1,0,1,0.33,0.32,22,1,47
0.71,3,0,1,0.42,0.42,21,4,17
0.74,1,1,3,0.64,0.68,3,3,32
1.0,3,0,1,0.41,0.4,17,1,79
0.66,1,0,4,0.41,0.4,19,1,238
0.79,1,0,3,0.67,0.7,22,2,109
0.75,2,0,4,0.29,0.26,8,6,119
0.4,1,0,4,0.41,0.4,16,1,208
0.93,2,0,1,0.36,0.36,7,1,92
0.46,1,0,2,0.39,0.38,8,0,43
0.81,2,0,1,0.35,0.36,10,3,68
0.89,2,0,3,0.58,0.64,6,2,167
0.61,2,0,4,0.3,0.34,9,4,198
0.68,1,0,2,0.5,0.52,4,0,16
0.78,1,0,3,0.59,0.64,6,3,172
0.73,1,0,2,0.52,0.54,6,4,159
0.52,1,0,3,0.7,0.76,2,3,6
0.75,1,0,4,0.26,0.24,8,6,63
0.94,1,0,3,0.56,0.64,20,5,210
0.46,2,0,2,0.62,0.62,14,3,258
0.64,1,0,2,0.53,0.56,0,0,98
0.81,1,0,1,0.24,0.26,10,0,43
0.87,1,0,4,0.29,0.24,3,0,9
0.66,2,0,4,0.41,0.4,3,0,37
0.83,1,0,2,0.58,0.62,4,3,6
0.76,1,0,4,0.36,0.36,6,1,144
0.59,1,0,4,0.45,0.46,19,2,278
0.63,1,0,3,0.83,0.82,11,0,269
0.46,1,0,2,0.33,0.36,9,3,165
0.69,2,0,3,0.62,0.66,12,4,179
0.42,1,0,1,0.06,0.1,1,0,12
0.38,1,0,1,0.44,0.44,22,6,109
0.7,1,0,1,0.27,0.3,0,2,7
0.83,1,0,2,0.56,0.6,23,3,106
0.32,2,0,1,0.2,0.24,13,2,50
0.94,2,0,2,0.5,0.52,6,2,109
0.83,2,0,4,0.58,0.62,19,4,205
0.82,1,0,2,0.44,0.44,23,5,120
0.59,2,0,1,0.23,0.2,13,2,52
0.62,2,0,4,0.33,0.36,9,4,280
0.54,1,0,3,0.67,0.72,13,1,163
0.69,2,0,1,0.23,0.22,0,3,17
0.56,1,0,1,0.3,0.26,0,0,39
0.57,2,0,3,0.62,0.66,21,4,177
0.81,2,0,1,0.35,0.34,21,4,145
0.5,1,0,1,0.62,0.62,22,5,118
0.67,1,0,1,0.44,0.44,21,4,174
0.88,2,0,2,0.56,0.62,22,2,55
0.65,1,0,4,0.27,0.28,2,4,4
0.78,1,0,2,0.61,0.66,5,5,28
0.75,1,0,3,0.74,0.76,23,3,99
0.67,1,0,4,0.47,0.48,7,6,73
0.34,2,0,1,0.18,0.2,15,3,64
0.93,2,0,1,0.23,0.16,9,2,116
0.87,3,0,2,0.33,0.34,16,5,62
0.79,1,0,3,0.71,0.74,5,5,19
0.56,1,0,1,0.33,0.3,15,0,109
0.61,1,0,3,0.64,0.68,5,3,32
0.77,1,0,2,0.52,0.54,11,4,201
0.93,2,0,1,0.26,0.24,9,3,123
0.81,2,0,1,0.32,0.3,12,3,70
0.36,1,0,3,0.71,0.8,15,4,271
0.93,2,0,4,0.38,0.36,4,6,12
0.82,2,0,2,0.42,0.42,4,2,1
0.83,1,0,3,0.61,0.66,4,5,12
0.66,2,0,1,0.36,0.36,21,5,95
0.55,1,0,3,0.7,0.76,21,0,253
0.87,2,0,1,0.41,0.4,6,5,82
0.93,3,0,1,0.18,0.24,21,0,7
0.56,2,0,4,0.29,0.3,21,2,151
0.41,1,0,3,0.76,0.84,12,3,174
0.76,1,0,1,0.41,0.4,23,4,67
0.93,1,0,4,0.33,0.3,5,1,26
0.65,2,0,1,0.24,0.24,1,3,5
0.69,1,0,1,0.27,0.22,1,1,11
0.7,1,0,1,0.23,0.26,6,2,39
0.64,1,0,1,0.23,0.2,2,4,4
0.83,1,0,2,0.56,0.6,23,5,256
0.88,2,0,3,0.55,0.6,2,0,122
0.67,2,0,4,0.45,0.46,10,3,228
0.94,2,0,2,0.45,0.46,11,4,151
0.89,3,0,3,0.58,0.64,2,0,62
0.52,1,0,1,0.29,0.24,22,6,20
0.94,1,1,2,0.56,0.64,2,1,45
0.52,1,0,2,0.53,0.56,10,4,205
0.61,1,0,4,0.27,0.3,12,1,141
0.88,1,0,4,0.42,0.42,3,2,5
0.87,1,1,4,0.39,0.38,5,1,24
0.82,3,0,2,0.47,0.48,22,3,67
0.51,1,0,3,0.65,0.7,22,0,114
0.76,3,0,2,0.33,0.34,12,5,80
0.53,1,0,4,0.32,0.34,13,2,218
0.45,2,0,2,0.52,0.54,22,1,173
0.52,1,0,3,0.53,0.56,10,3,192
0.83,3,0,2,0.61,0.66,11,2,65
0.63,1,0,4,0.45,0.46,23,1,94
0.93,3,0,2,0.24,0.26,10,4,69
0.56,1,0,4,0.62,0.6,22,2,188
0.89,1,0,3,0.59,0.66,0,0,109
0.93,3,0,1,0.24,0.22,9,6,90
0.55,1,0,4,0.47,0.48,20,6,247
0.83,3,0,4,0.58,0.62,18,4,268
0.49,2,0,2,0.53,0.56,13,1,169
0.66,2,1,3,0.68,0.72,9,1,238
0.83,1,0,3,0.58,0.62,0,1,32
0.4,1,0,1,0.26,0.2,19,4,96
0.65,1,0,3,0.62,0.66,0,1,47
0.36,1,0,2,0.48,0.5,21,5,189
0.6,1,0,1,0.3,0.26,22,0,62
0.31,1,0,4,0.29,0.32,9,4,275
0.78,2,0,4,0.55,0.58,21,2,175
0.29,1,0,1,0.29,0.34,21,3,71
0.65,1,0,1,0.26,0.26,8,6,53
0.37,1,0,1,0.41,0.4,14,5,170
0.64,1,0,1,0.21,0.2,3,6,8
0.58,1,0,1,0.41,0.4,21,6,52
0.94,3,0,2,0.52,0.54,4,2,4
0.52,1,0,4,0.32,0.3,20,3,267
0.66,2,0,1,0.33,0.32,10,2,60
0.88,2,0,4,0.56,0.62,12,4,105
0.88,2,0,2,0.53,0.56,17,6,272
0.6,1,0,1,0.24,0.24,17,5,271
0.58,3,0,4,0.42,0.42,7,0,35
0.69,1,0,1,0.14,0.16,6,1,37
0.29,1,0,1,0.33,0.36,20,3,95
0.59,1,0,2,0.48,0.5,23,1,46
0.67,1,0,4,0.44,0.44,4,1,5
0.34,1,0,1,0.14,0.16,12,4,69
0.81,1,0,4,0.29,0.26,4,6,5
0.35,1,0,1,0.2,0.22,15,0,82
0.44,1,0,1,0.29,0.24,22,2,41
0.47,1,0,2,0.45,0.46,1,1,19
0.48,1,0,2,0.47,0.48,23,4,135
0.87,3,0,2,0.33,0.34,8,5,221
0.51,2,0,1,0.23,0.2,12,2,57
0.77,2,0,1,0.45,0.46,0,3,17
0.61,1,0,4,0.32,0.3,21,4,162
0.83,3,0,4,0.5,0.52,19,1,239
0.64,2,0,1,0.2,0.16,23,1,17
0.71,2,1,4,0.41,0.4,23,1,69
0.94,1,0,2,0.53,0.56,3,5,6
0.93,3,0,1,0.23,0.16,8,2,135
0.7,1,0,1,0.23,0.24,7,4,90
0.77,2,0,3,0.52,0.54,16,4,222
0.93,1,0,4,0.35,0.36,10,1,123
0.35,1,0,1,0.42,0.42,16,2,266
0.64,1,0,2,0.53,0.56,6,6,80
0.52,2,0,3,0.74,0.8,13,2,253
0.77,3,0,4,0.52,0.54,23,1,105
0.39,3,0,3,0.83,0.9,16,5,182
0.52,2,0,1,0.29,0.3,12,2,172
0.62,1,0,4,0.42,0.42,2,0,74
0.7,1,0,2,0.7,0.74,21,3,190
0.79,2,0,3,0.7,0.72,22,3,148
0.6,1,0,4,0.21,0.24,6,6,12
0.83,1,0,3,0.61,0.66,1,0,158
0.94,3,0,3,0.52,0.54,2,2,2
0.53,1,0,4,0.33,0.34,1,6,146
0.47,1,0,1,0.2,0.18,21,5,39
0.81,1,0,2,0.3,0.32,6,4,64
0.78,1,0,3,0.59,0.64,7,6,48
0.51,1,0,2,0.48,0.5,10,4,89
0.49,1,0,1,0.3,0.32,10,0,218
0.83,1,0,3,0.64,0.68,6,2,110
0.61,1,0,1,0.26,0.28,4,3,3
0.8,1,0,1,0.23,0.22,5,1,16
0.94,3,0,4,0.41,0.4,19,1,137
0.7,1,0,2,0.32,0.3,8,6,55
0.67,2,0,3,0.47,0.48,9,6,177
0.78,2,0,2,0.58,0.6,5,2,37
0.82,1,0,4,0.45,0.46,22,4,148
0.83,1,0,3,0.61,0.66,11,2,171
0.25,1,0,1,0.48,0.5,13,3,125
1.0,3,0,2,0.36,0.34,5,6,7
0.88,1,0,3,0.56,0.62,4,5,8
0.66,1,0,2,0.73,0.76,21,2,210
0.23,1,0,2,0.67,0.76,15,1,143
0.75,2,0,1,0.18,0.2,18,6,110
0.74,3,0,2,0.2,0.18,4,0,6
0.43,1,0,1,0.3,0.32,12,5,97
0.75,2,0,1,0.29,0.28,0,4,25
0.88,1,1,4,0.53,0.56,21,1,175
0.74,1,0,3,0.67,0.7,0,0,74
0.83,1,0,3,0.5,0.52,5,4,57
1.0,3,0,4,0.45,0.46,19,2,233
0.93,2,0,1,0.35,0.36,4,6,2
0.93,3,0,4,0.35,0.36,16,0,253
0.66,1,0,2,0.32,0.34,6,4,89
1.0,2,0,4,0.42,0.42,6,1,76
0.7,3,1,1,0.23,0.26,23,1,28
0.83,3,0,2,0.64,0.68,17,0,252
0.66,1,0,1,0.32,0.32,22,5,47
0.83,2,0,3,0.61,0.66,3,3,5
0.94,3,0,3,0.55,0.62,4,5,3
1.0,3,0,2,0.27,0.3,4,6,3
0.62,1,0,4,0.41,0.4,3,1,6
0.83,1,0,2,0.5,0.52,2,4,6
0.94,3,0,4,0.47,0.48,16,3,123
0.75,2,0,4,0.27,0.3,15,2,155
0.35,1,1,4,0.44,0.44,12,4,262
0.42,2,0,1,0.35,0.32,16,2,116
0.89,2,0,3,0.59,0.66,3,6,43
0.88,2,0,2,0.52,0.54,23,2,56
1.0,3,0,4,0.45,0.46,22,2,87
0.44,1,0,1,0.44,0.44,2,3,7
0.88,2,0,4,0.5,0.52,5,4,55
0.88,3,0,2,0.52,0.54,11,4,164
0.94,2,0,4,0.48,0.5,14,1,210
0.61,1,0,3,0.65,0.7,21,3,236
0.44,1,0,1,0.18,0.22,3,0,18
0.35,1,0,3,0.65,0.74,14,4,178
0.59,1,0,2,0.74,0.78,12,4,194
0.84,3,0,3,0.67,0.7,23,6,108
0.87,3,0,4,0.26,0.3,21,3,6
0.87,2,0,2,0.38,0.36,15,6,201
0.8,3,0,1,0.21,0.22,3,5,1
0.38,1,0,3,0.71,0.8,11,5,203
0.55,1,0,4,0.48,0.5,6,1,114
0.56,1,0,3,0.62,0.6,5,4,28
0.83,2,0,2,0.53,0.56,0,2,16
0.48,1,0,2,0.5,0.52,12,4,272
0.47,1,0,2,0.62,0.64,17,3,259
0.57,1,0,1,0.29,0.32,8,3,217
0.78,2,0,2,0.59,0.62,5,5,45
0.76,2,0,4,0.41,0.4,10,4,110
0.23,2,0,1,0.38,0.36,12,2,99
0.59,1,0,1,0.23,0.2,1,0,24
0.61,1,0,2,0.33,0.34,3,5,11
0.65,2,0,1,0.27,0.26,5,2,22
0.86,1,0,1,0.18,0.16,6,1,72
0.65,2,0,3,0.61,0.64,14,4,170
0.84,2,0,3,0.71,0.72,6,4,117
0.77,1,0,1,0.42,0.42,14,4,156
0.4,1,0,2,0.53,0.56,10,5,156
0.5,1,0,1,0.12,0.12,6,1,31
0.4,1,0,2,0.33,0.36,23,2,62
0.37,1,0,1,0.2,0.22,14,2,64
0.77,2,0,2,0.52,0.54,5,1,26
0.45,1,0,3,0.52,0.54,3,2,9
0.45,1,0,3,0.52,0.54,4,2,10
0.52,1,0,4,0.27,0.28,11,4,106
0.57,2,0,4,0.36,0.36,13,3,133
0.81,1,0,4,0.32,0.32,6,2,93
0.54,1,0,1,0.42,0.42,13,3,190
0.88,1,0,3,0.53,0.56,4,2,4
0.36,1,0,1,0.3,0.32,14,2,136
0.87,2,0,2,0.35,0.36,4,6,5
0.55,1,0,1,0.5,0.52,10,4,133
0.93,2,0,1,0.33,0.36,13,3,76
0.68,1,0,2,0.5,0.52,1,3,27
0.51,1,0,1,0.2,0.2,4,3,1
0.43,1,0,2,0.41,0.4,10,0,215
0.44,2,0,1,0.26,0.26,13,1,203
0.55,1,0,3,0.7,0.76,20,0,268
0.72,1,0,4,0.47,0.48,22,0,66
0.87,1,0,4,0.38,0.36,0,0,88
0.87,3,0,1,0.39,0.38,9,4,228
0.65,1,0,3,0.65,0.7,22,3,181
0.7,1,0,3,0.77,0.78,15,3,245
0.48,1,0,3,0.92,0.92,16,4,210
0.61,1,0,4,0.33,0.34,5,0,5
0.44,1,0,1,0.42,0.42,9,6,76
0.87,3,0,1,0.23,0.24,3,6,9
0.75,2,1,1,0.26,0.28,17,1,80
0.81,2,0,2,0.32,0.34,10,3,75
0.49,1,0,3,0.79,0.84,8,6,109
0.93,3,0,4,0.23,0.26,11,6,27
0.83,1,0,3,0.58,0.64,23,0,147
0.62,1,0,2,0.39,0.38,5,1,20
0.82,2,0,2,0.39,0.38,18,6,177
0.88,1,0,3,0.55,0.6,7,1,258
0.52,3,0,4,0.27,0.3,1,4,12
0.61,1,0,1,0.32,0.32,20,3,235
0.75,2,0,1,0.29,0.24,17,2,176
0.71,1,0,4,0.42,0.42,10,2,129
0.78,1,0,3,0.59,0.62,5,0,17
0.81,3,0,1,0.36,0.34,16,4,118
1.0,3,0,4,0.52,0.54,21,3,83
1.0,2,0,4,0.5,0.6,17,5,99
0.89,3,0,3,0.59,0.66,23,0,123
0.41,2,0,4,0.23,0.26,7,6,25
0.36,1,0,1,0.62,0.66,16,5,232
0.71,1,0,4,0.38,0.36,6,6,18
0.81,3,0,1,0.27,0.26,16,3,75
0.82,1,0,2,0.45,0.46,22,0,111
0.49,1,0,1,0.32,0.32,21,2,148
0.94,1,0,2,0.5,0.52,23,3,59
0.58,2,0,2,0.41,0.4,9,2,178
0.45,1,0,2,0.48,0.5,22,0,108
0.77,2,0,4,0.47,0.48,22,2,162
0.4,1,0,1,0.17,0.16,21,0,72
0.88,2,0,2,0.55,0.58,20,1,189
0.63,2,0,4,0.48,0.5,3,0,79
0.64,1,0,3,0.52,0.54,1,0,117
0.51,1,0,4,0.64,0.68,14,4,167
0.56,2,0,1,0.3,0.26,6,2,90
0.53,1,0,4,0.29,0.32,11,6,236
0.33,1,0,1,0.3,0.32,23,5,86
0.83,1,0,3,0.58,0.64,21,0,166
0.55,1,0,1,0.23,0.22,9,5,275
0.83,1,0,3,0.56,0.6,5,6,8
0.73,1,0,2,0.55,0.58,11,1,130
0.56,2,0,1,0.27,0.26,11,1,103
0.64,1,0,3,0.61,0.6,6,4,123
0.39,1,1,4,0.32,0.32,20,5,109
0.85,1,0,1,0.21,0.2,2,3,5
0.84,1,0,3,0.71,0.72,20,0,183
0.66,1,0,2,0.7,0.74,11,4,160
0.56,1,0,1,0.29,0.3,2,3,4
0.93,3,0,1,0.18,0.22,15,3,43
0.94,2,0,4,0.53,0.56,6,5,138
0.44,1,0,1,0.23,0.26,7,6,20
0.79,1,0,2,0.64,0.68,6,2,109
0.88,2,0,3,0.52,0.54,2,2,5
0.44,1,0,1,0.05,0.02,7,3,152
0.36,1,0,1,0.29,0.32,13,1,70
0.83,1,0,2,0.58,0.64,0,6,116
0.93,2,1,1,0.23,0.22,6,2,7
0.44,1,0,1,0.21,0.26,1,6,35
0.89,1,0,3,0.58,0.64,23,4,169
0.75,1,0,4,0.21,0.2,22,6,80
0.73,1,0,2,0.59,0.6,3,4,3
0.33,1,0,3,0.7,0.8,15,4,260
1.0,2,0,4,0.44,0.44,6,3,69
0.66,1,0,3,0.68,0.72,10,3,236
0.83,3,0,3,0.61,0.66,13,6,43
0.65,2,0,2,0.61,0.62,4,0,12
0.88,1,0,3,0.56,0.62,1,1,7
0.77,1,0,2,0.48,0.5,6,2,165
0.69,1,0,3,0.61,0.64,4,0,10
0.7,2,0,4,0.3,0.32,5,4,24
0.84,1,0,3,0.67,0.7,2,3,9
0.88,3,0,1,0.42,0.42,0,5,17
0.61,1,0,3,0.65,0.7,0,3,60
0.56,2,0,1,0.27,0.26,12,4,130
0.82,1,0,4,0.47,0.48,5,4,26
0.89,2,0,3,0.64,0.68,5,4,20
0.93,2,0,1,0.3,0.34,8,1,255
0.54,2,0,3,0.65,0.7,21,0,183
1.0,2,0,4,0.44,0.44,21,2,114
0.75,1,0,4,0.27,0.22,4,5,3
0.33,1,0,1,0.45,0.46,12,6,267
1.0,3,0,1,0.3,0.34,17,0,25
0.88,2,0,4,0.45,0.46,1,2,16
0.3,1,0,2,0.41,0.4,9,6,276
0.88,3,0,4,0.44,0.44,21,0,46
0.61,1,0,1,0.3,0.32,3,3,4
0.6,2,0,3,0.61,0.6,14,1,188
0.54,1,0,1,0.18,0.1,6,5,17
0.52,1,0,1,0.3,0.3,20,0,126
0.29,1,0,1,0.23,0.2,11,4,50
0.87,3,0,2,0.39,0.38,15,0,38
0.83,1,0,4,0.58,0.62,20,4,181
0.38,1,0,1,0.24,0.26,15,0,113
0.88,3,0,3,0.52,0.54,21,2,121
0.43,1,0,2,0.62,0.6,12,1,195
0.62,3,0,2,0.32,0.36,14,1,114
0.88,3,0,3,0.55,0.6,16,2,141
0.69,1,0,2,0.62,0.66,22,3,217
0.83,3,0,4,0.5,0.52,6,3,31
0.93,3,0,1,0.24,0.22,0,3,2
0.69,1,0,3,0.61,0.64,3,4,10
0.94,3,0,2,0.39,0.38,6,3,34
1.0,2,0,2,0.41,0.4,1,3,1
0.82,3,0,2,0.48,0.5,3,2,5
0.69,2,0,1,0.21,0.2,4,5,1
0.45,2,0,3,0.52,0.54,15,5,203
0.76,2,0,2,0.41,0.4,9,6,223
0.58,1,0,2,0.41,0.4,1,6,70
0.93,3,0,1,0.23,0.16,7,2,52
0.44,1,0,1,0.21,0.26,2,6,23
0.83,1,0,3,0.52,0.54,5,5,41
